tag_id,rel_site,rel_dt,length,weight
989.001039768766,UR,5/23/2021 10:55,85,7.3
NA,UR,5/23/2021 10:55,75,5.1
989.001039767908,UR,5/23/2021 10:55,80,5.5
989.001039768919,UR,5/23/2021 10:55,76,4.9
989.001039767951,UR,5/23/2021 10:55,81,5.8
989.001039767882,UR,5/23/2021 10:55,76,4.8
989.001039769174,UR,5/23/2021 10:55,83,7.2
989.001039768203,UR,5/23/2021 10:55,85,6
989.001039768958,UR,5/23/2021 10:55,86,7.2
989.001039767606,UR,5/23/2021 10:55,84,5.5
989.001039767953,UR,5/23/2021 10:55,80,5.6
989.001039767687,UR,5/23/2021 10:55,85,6.6
989.001039768456,UR,5/23/2021 10:55,78,4.7
989.001039768648,UR,5/23/2021 10:55,75,5
989.001039768668,UR,5/23/2021 10:55,81,7.1
989.001039768239,UR,5/23/2021 10:55,83,6.1
989.001039768748,UR,5/23/2021 10:55,81,6.5
989.001039769051,UR,5/23/2021 10:55,80,5.8
989.001039768666,UR,5/23/2021 10:55,85,6.2
989.001039768423,UR,5/23/2021 10:55,80,5.3
989.001039767609,UR,5/23/2021 10:55,90,8.3
989.001039768402,UR,5/23/2021 10:55,80,6.2
NA,UR,5/23/2021 10:55,80,6.2
989.001039769167,UR,5/23/2021 10:55,80,5.6
989.001039768212,UR,5/23/2021 10:55,81,5.4
989.001039768422,UR,5/23/2021 10:55,87,5.9
989.001039768927,UR,5/23/2021 10:55,89,6.1
989.001039769034,UR,5/23/2021 10:55,89,6.1
989.001039768899,UR,5/23/2021 10:55,85,6.3
989.001039769075,UR,5/23/2021 10:55,80,6
989.001039768952,UR,5/23/2021 10:55,75,5.2
989.001039768116,UR,5/23/2021 10:55,80,5.8
989.001039769094,UR,5/23/2021 10:55,79,5.9
989.001039768093,UR,5/23/2021 10:55,83,6.1
989.001039767653,UR,5/23/2021 10:55,80,6.3
989.001039767665,UR,5/23/2021 10:55,79,5.4
989.001039768989,UR,5/23/2021 10:55,81,6.7
989.001039767985,UR,5/23/2021 10:55,80,5.8
989.001039769202,UR,5/23/2021 10:55,88,7.6
989.001039768100,UR,5/23/2021 10:55,85,6.2
989.001039767981,UR,5/23/2021 10:55,80,5.2
989.001039768483,UR,5/23/2021 10:55,80,5
989.001039768258,UR,5/23/2021 10:55,84,6.2
NA,UR,5/23/2021 10:55,76,4.8
989.001039768516,UR,5/23/2021 10:55,79,5.8
989.001039767859,UR,5/23/2021 10:55,90,7.8
989.001039768575,UR,5/23/2021 10:55,80,5.5
989.001039767934,UR,5/23/2021 10:55,80,5.3
989.001039767840,UR,5/23/2021 10:55,80,5
NA,UR,5/23/2021 10:55,85,7
989.001039769120,UR,5/23/2021 10:55,85,5.8
989.001039769078,UR,5/23/2021 10:55,80,5.8
989.001039769155,UR,5/23/2021 10:55,84,6
989.001039769452,UR,5/23/2021 10:55,80,6.3
989.001039767959,UR,5/23/2021 10:55,85,7.6
989.001039767629,UR,5/23/2021 10:55,84,5.8
989.001039768487,UR,5/23/2021 10:55,81,6.2
989.001039768484,UR,5/23/2021 10:55,80,6.4
989.001039769007,UR,5/23/2021 10:55,75,4.9
989.001039768939,UR,5/23/2021 10:55,80,6.1
989.001039768879,UR,5/23/2021 10:55,80,5.3
989.001039768285,UR,5/23/2021 10:55,83,5.8
NA,UR,5/23/2021 10:55,80,5.5
989.001039767988,UR,5/23/2021 10:55,85,7.5
989.001039769332,UR,5/23/2021 10:55,80,5.3
989.001039768113,UR,5/23/2021 10:55,85,6.4
989.001039768682,UR,5/23/2021 10:55,80,5.6
989.001039769019,UR,5/23/2021 10:55,70,4.1
989.001039768987,UR,5/23/2021 10:55,79,5.4
989.001039768901,UR,5/23/2021 10:55,85,6.4
989.001039768994,UR,5/23/2021 10:55,85,6.2
989.001039768431,UR,5/23/2021 10:55,84,6.5
989.001039768623,UR,5/23/2021 10:55,87,7.2
989.001039767865,UR,5/23/2021 10:55,85,6
989.001039768440,UR,5/23/2021 10:55,83,5.6
989.001039768237,UR,5/23/2021 10:55,87,7.3
989.001039768127,UR,5/23/2021 10:55,79,5.7
989.001039769384,UR,5/23/2021 10:55,80,5.6
989.001039769000,UR,5/23/2021 10:55,79,5.9
989.001039768722,UR,5/23/2021 10:55,73,4.5
989.001039768439,UR,5/23/2021 10:55,82,6.1
989.001039767805,UR,5/23/2021 10:55,82,5.8
989.001039767814,UR,5/23/2021 10:55,82,6
989.001039768916,UR,5/23/2021 10:55,76,4.8
989.001039767619,UR,5/23/2021 10:55,79,5.7
989.001039768462,UR,5/23/2021 10:55,85,7.5
989.001039769036,UR,5/23/2021 10:55,76,4.9
989.001039769124,UR,5/23/2021 10:55,81,5.6
NA,UR,5/23/2021 10:55,75,5
989.001039768928,UR,5/23/2021 10:55,75,5
989.001039767819,UR,5/23/2021 10:55,76,5.2
989.001039767820,UR,5/23/2021 10:55,76,5.5
989.001039768598,UR,5/23/2021 10:55,80,6.5
989.001039769168,UR,5/23/2021 10:55,76,5.4
989.001039769268,UR,5/23/2021 10:55,80,6
989.001039769109,UR,5/23/2021 10:55,77,6.2
989.001039768412,UR,5/23/2021 10:55,84,6.2
989.001034196739,UR,5/23/2021 10:55,76,4.5
989.001034197520,UR,5/23/2021 10:55,84,6.2
989.001039768043,UR,5/23/2021 10:55,61,2.9
989.001039769645,UR,5/23/2021 10:55,88,7
989.001039769320,UR,5/23/2021 10:55,86,6.1
989.001034197365,UR,5/23/2021 10:55,76,4.7
989.001034197114,UR,5/23/2021 10:55,84,5.9
989.001039769556,UR,5/23/2021 10:55,76,5.2
989.001034196649,UR,5/23/2021 10:55,77,4.7
989.001034197466,UR,5/23/2021 10:55,83,6
989.001034197212,UR,5/23/2021 10:55,85,7
989.001034197460,UR,5/23/2021 10:55,71,4.1
989.001039767730,UR,5/23/2021 10:55,81,5.9
989.001034197463,UR,5/23/2021 10:55,78,5
989.001039767774,UR,5/23/2021 10:55,69,3.4
NA,UR,5/23/2021 10:55,81,5
989.001034197316,UR,5/23/2021 10:55,75,4.7
989.001034197158,UR,5/23/2021 10:55,71,4.4
989.001039769632,UR,5/23/2021 10:55,74,4.4
989.001034196757,UR,5/23/2021 10:55,75,5.1
989.001034195836,UR,5/23/2021 10:55,75,4.6
989.001039769574,UR,5/23/2021 10:55,71,4.1
NA,UR,5/23/2021 10:55,65,2.7
989.001039769505,UR,5/23/2021 10:55,80,5.6
989.001034196832,UR,5/23/2021 10:55,79,4.9
989.001039769353,UR,5/23/2021 10:55,79,5.1
989.001034197154,UR,5/23/2021 10:55,80,6.3
989.001034196866,UR,5/23/2021 10:55,78,5.3
989.001034197145,UR,5/23/2021 10:55,82,5.9
989.001034197148,UR,5/23/2021 10:55,79,5.6
989.001034196613,UR,5/23/2021 10:55,75,3.6
989.001039768335,UR,5/23/2021 10:55,79,5.2
989.001039769622,UR,5/23/2021 10:55,75,4.2
989.001039767999,UR,5/23/2021 10:55,78,5.2
989.001034197411,UR,5/23/2021 10:55,70,4
989.001039767759,UR,5/23/2021 10:55,74,4.4
989.001039768365,UR,5/23/2021 10:55,75,5.4
989.001034195844,UR,5/23/2021 10:55,74,4
989.001034197189,UR,5/23/2021 10:55,83,6
989.001034197310,UR,5/23/2021 10:55,71,4.1
989.001034196732,UR,5/23/2021 10:55,74,4.4
989.001034197567,UR,5/23/2021 10:55,81,5.8
989.001034197197,UR,5/23/2021 10:55,84,5.3
989.001039769667,UR,5/23/2021 10:55,80,5
989.001039769350,UR,5/23/2021 10:55,76,5.3
989.001039768042,UR,5/23/2021 10:55,77,5
989.001034197224,UR,5/23/2021 10:55,79,5.7
989.001039768299,UR,5/23/2021 10:55,79,5.8
989.001034197412,UR,5/23/2021 10:55,80,5.7
989.001034196689,UR,5/23/2021 10:55,75,4.9
989.001039769442,UR,5/23/2021 10:55,81,5.9
989.001034196681,UR,5/23/2021 10:55,73,4.8
989.001034196987,UR,5/23/2021 10:55,79,5.4
989.001034197602,UR,5/23/2021 10:55,82,6
989.001039769593,UR,5/23/2021 10:55,70,3.5
989.001034196670,UR,5/23/2021 10:55,85,6.2
989.001039767744,UR,5/23/2021 10:55,73,4.3
989.001034197379,UR,5/23/2021 10:55,76,4.6
NA,UR,5/23/2021 10:55,64,2.5
989.001034197527,UR,5/23/2021 10:55,80,6
989.001034196761,UR,5/23/2021 10:55,77,4.8
989.001034196691,UR,5/23/2021 10:55,79,5.2
989.001034197255,UR,5/23/2021 10:55,79,4.6
989.001039768053,UR,5/23/2021 10:55,81,6.2
989.001034197280,UR,5/23/2021 10:55,79,4.9
989.001034197234,UR,5/23/2021 10:55,77,4.3
989.001034197287,UR,5/23/2021 10:55,75,4
989.001034197370,UR,5/23/2021 10:55,75,5.1
989.001034196872,UR,5/23/2021 10:55,77,4.9
989.001039769580,UR,5/23/2021 10:55,81,5.3
989.001039769654,UR,5/23/2021 10:55,82,5.7
989.001034197358,UR,5/23/2021 10:55,86,6.3
989.001039768358,UR,5/23/2021 10:55,79,5.2
989.001034196698,UR,5/23/2021 10:55,71,4.3
989.001034196996,UR,5/23/2021 10:55,76,4.4
989.001039769468,UR,5/23/2021 10:55,78,5.3
989.001034197413,UR,5/23/2021 10:55,77,4.7
989.001034197488,UR,5/23/2021 10:55,77,4.9
989.001039768298,UR,5/23/2021 10:55,80,6
989.001034196672,UR,5/23/2021 10:55,70,3.7
989.001039769405,UR,5/23/2021 10:55,79,5
NA,UR,5/23/2021 10:55,79,4.6
989.001039769613,UR,5/23/2021 10:55,77,5.1
989.001034197515,UR,5/23/2021 10:55,78,5
989.001039769642,UR,5/23/2021 10:55,75,4.8
989.001039769687,UR,5/23/2021 10:55,78,4.5
989.001034196742,UR,5/23/2021 10:55,85,5.2
989.001039768047,UR,5/23/2021 10:55,78,4.7
989.001034196908,UR,5/23/2021 10:55,79,5.6
989.001034197498,UR,5/23/2021 10:55,79,5.5
989.001034196828,UR,5/23/2021 10:55,76,4.9
989.001034196733,UR,5/23/2021 10:55,79,5
989.001034196608,UR,5/23/2021 10:55,80,5.7
989.001034197204,UR,5/23/2021 10:55,81,5.1
989.001034196843,UR,5/23/2021 10:55,70,4.9
989.001039769651,UR,5/23/2021 10:55,77,4.5
989.001039768041,UR,5/23/2021 10:55,75,4.6
989.001034196999,UR,5/23/2021 10:55,83,5.3
989.001034197133,UR,5/23/2021 10:55,80,5.3
989.001034196863,UR,5/23/2021 10:55,80,4.9
989.001034197381,UR,5/23/2021 10:55,84,6.2
989.001034196667,UR,5/23/2021 10:55,78,4.9
989.001034197254,UR,5/23/2021 10:55,84,5.5
989.001034197173,UR,5/23/2021 10:55,85,6.4
989.001034197366,UR,5/23/2021 10:55,75,4.8
989.001034197131,UR,5/23/2021 10:55,79,4.6
989.001034197208,UR,5/23/2021 10:55,85,6.3
989.001039768350,UR,5/23/2021 10:55,80,5.2
989.001034196931,UR,5/23/2021 10:55,70,4.1
989.001039769435,UR,5/23/2021 10:55,79,5.8
989.001039767740,UR,5/23/2021 10:55,80,6.1
989.001034197305,UR,5/23/2021 10:55,77,5.4
989.001039768340,UR,5/23/2021 10:55,79,5.2
989.001034196619,UR,5/23/2021 10:55,75,4.6
989.001034197427,UR,5/23/2021 10:55,79,5
989.001039769620,UR,5/23/2021 10:55,84,5.5
989.001034196895,UR,5/23/2021 10:55,84,6.3
989.001039769417,UR,5/23/2021 10:55,65,2.7
989.001034197285,UR,5/23/2021 10:55,81,5.2
989.001039769538,UR,5/23/2021 10:55,80,6.2
989.001039769579,UR,5/23/2021 10:55,79,5.5
989.001034197469,UR,5/23/2021 10:55,74,4.1
989.001039769539,UR,5/23/2021 10:55,82,6.2
989.001039769560,UR,5/23/2021 10:55,83,5.7
989.001034196697,UR,5/23/2021 10:55,85,5.4
989.001039769345,UR,5/23/2021 10:55,80,5.3
989.001039769484,UR,5/23/2021 10:55,73,5.2
989.001039769475,UR,5/23/2021 10:55,81,4.7
989.001034197573,UR,5/23/2021 10:55,79,5.5
989.001039769600,UR,5/23/2021 10:55,79,5
989.001034196605,UR,5/23/2021 10:55,NA,NA
989.001039768342,UR,5/23/2021 10:55,81,6.2
989.001039769655,UR,5/23/2021 10:55,80,5.1
989.001039768033,UR,5/23/2021 10:55,80,4.9
989.001039769400,UR,5/23/2021 10:55,78,5.5
989.001039769573,UR,5/23/2021 10:55,85,6
989.001034197485,UR,5/23/2021 10:55,79,4.9
989.001034197581,UR,5/23/2021 10:55,79,5
989.001039768389,UR,5/23/2021 10:55,80,5.5
989.001039768004,UR,5/23/2021 10:55,84,5.6
989.001034197551,UR,5/23/2021 10:55,83,5.5
989.001034197512,UR,5/23/2021 10:55,85,6
989.001034197236,UR,5/23/2021 10:55,79,4.7
NA,UR,5/23/2021 10:55,76,4.1
989.001034196727,UR,5/23/2021 10:55,76,4.3
989.001034197517,UR,5/23/2021 10:55,82,6.1
989.001034196956,UR,5/23/2021 10:55,83,5.3
989.001034197476,UR,5/23/2021 10:55,78,5.5
989.001034196892,UR,5/23/2021 10:55,75,4.7
989.001039768304,UR,5/23/2021 10:55,74,4.6
989.001034197141,UR,5/23/2021 10:55,75,4.8
989.001034197452,UR,5/23/2021 10:55,73,4
989.001039769551,UR,5/23/2021 10:55,75,4.4
989.001034196718,UR,5/23/2021 10:55,76,4.5
989.001039769629,UR,5/23/2021 10:55,83,5.5
989.001034194691,UR,5/23/2021 10:55,72,3.7
989.001034196556,UR,5/23/2021 10:55,79,4.8
989.001034196977,UR,5/23/2021 10:55,80,4.9
989.001034195985,UR,5/23/2021 10:55,75,4.2
989.001034196467,UR,5/23/2021 10:55,70,3.4
989.001034194663,UR,5/23/2021 10:55,69,4
989.001034196453,UR,5/23/2021 10:55,75,4.3
989.001034195135,UR,5/23/2021 10:55,73,5.2
989.001034194648,UR,5/23/2021 10:55,74,4.6
989.001034195019,UR,5/23/2021 10:55,75,5
989.001034194737,UR,5/23/2021 10:55,76,4.8
989.001034196497,UR,5/23/2021 10:55,76,4.8
989.001034196553,UR,5/23/2021 10:55,74,3.6
989.001034194833,UR,5/23/2021 10:55,75,4.5
989.001034196544,UR,5/23/2021 10:55,75,4.5
989.001034194753,UR,5/23/2021 10:55,75,4.9
989.001034195266,UR,5/23/2021 10:55,80,5.7
989.001034196600,UR,5/23/2021 10:55,75,4.2
989.001034195222,UR,5/23/2021 10:55,77,4.6
989.001034196006,UR,5/23/2021 10:55,79,5.4
989.001034196571,UR,5/23/2021 10:55,71,4.3
989.001034197090,UR,5/23/2021 10:55,79,5.1
989.001034195145,UR,5/23/2021 10:55,70,4.2
989.001034194810,UR,5/23/2021 10:55,77,5.4
989.001034194786,UR,5/23/2021 10:55,75,4.5
989.001034195247,UR,5/23/2021 10:55,75,4.7
NA,UR,5/23/2021 10:55,75,5.1
989.001034196478,UR,5/23/2021 10:55,77,5.2
989.001034194652,UR,5/23/2021 10:55,79,5.1
989.001034195058,UR,5/23/2021 10:55,81,4.1
989.001034195121,UR,5/23/2021 10:55,73,4.3
989.001034196502,UR,5/23/2021 10:55,75,4.5
989.001034194615,UR,5/23/2021 10:55,75,4.7
989.001034194763,UR,5/23/2021 10:55,71,4.3
989.001034194711,UR,5/23/2021 10:55,79,5.4
989.001034195303,UR,5/23/2021 10:55,76,5
989.001034196490,UR,5/23/2021 10:55,74,4.1
989.001034194956,UR,5/23/2021 10:55,74,5.1
989.001034195079,UR,5/23/2021 10:55,79,5.8
989.001034195157,UR,5/23/2021 10:55,74,4.6
989.001034196936,UR,5/23/2021 10:55,83,5.7
989.001034195007,UR,5/23/2021 10:55,70,3.4
989.001034197044,UR,5/23/2021 10:55,79,4.9
989.001034196588,UR,5/23/2021 10:55,72,4.2
989.001034195296,UR,5/23/2021 10:55,81,5.5
989.001034195204,UR,5/23/2021 10:55,78,5
989.001034195023,UR,5/23/2021 10:55,76,4.8
989.001034194774,UR,5/23/2021 10:55,76,4.2
989.001034195203,UR,5/23/2021 10:55,79,4.7
989.001034195154,UR,5/23/2021 10:55,79,4.9
989.001034195192,UR,5/23/2021 10:55,76,4.3
989.001034195207,UR,5/23/2021 10:55,79,4.2
989.001034194869,UR,5/23/2021 10:55,75,4.8
989.001034196055,UR,5/23/2021 10:55,77,4.7
989.001034195072,UR,5/23/2021 10:55,78,4.7
989.001034195191,UR,5/23/2021 10:55,83,5.7
989.001034196434,UR,5/23/2021 10:55,79,4.5
989.001034195118,UR,5/23/2021 10:55,80,5.6
989.001034194655,UR,5/23/2021 10:55,79,4.4
989.001034194762,UR,5/23/2021 10:55,85,6
989.001034194793,UR,5/23/2021 10:55,80,4.9
989.001034194670,UR,5/23/2021 10:55,75,4.1
989.001034194914,UR,5/23/2021 10:55,74,4.7
989.001034197078,UR,5/23/2021 10:55,80,4.8
989.001034194688,UR,5/23/2021 10:55,72,3.8
989.001034195057,UR,5/23/2021 10:55,71,4.2
989.001034194962,UR,5/23/2021 10:55,71,4.2
989.001034197035,UR,5/23/2021 10:55,75,4.1
989.001034194773,UR,5/23/2021 10:55,82,4.8
989.001034194646,UR,5/23/2021 10:55,76,4.3
989.001034194924,UR,5/23/2021 10:55,71,3.3
989.001034196539,UR,5/23/2021 10:55,81,4.6
989.001034196514,UR,5/23/2021 10:55,80,4.8
989.001034195165,UR,5/23/2021 10:55,79,5.6
989.001034197070,UR,5/23/2021 10:55,76,4.5
989.001034197066,UR,5/23/2021 10:55,71,3.8
989.001034196450,UR,5/23/2021 10:55,74,4.4
989.001034195139,UR,5/23/2021 10:55,75,4.2
989.001034194666,UR,5/23/2021 10:55,79,4.9
989.001034195250,UR,5/23/2021 10:55,85,5.3
989.001034194640,UR,5/23/2021 10:55,71,3.4
989.001034196037,UR,5/23/2021 10:55,74,3.3
989.001034194875,UR,5/23/2021 10:55,76,4.7
989.001034196437,UR,5/23/2021 10:55,82,4.9
989.001034194726,UR,5/23/2021 10:55,80,4.6
989.001034195027,UR,5/23/2021 10:55,85,4.5
989.001034195261,UR,5/23/2021 10:55,72,4
989.001034195990,UR,5/23/2021 10:55,79,6.2
989.001034194797,UR,5/23/2021 10:55,80,5.3
989.001034194834,UR,5/23/2021 10:55,80,5
989.001034197091,UR,5/23/2021 10:55,75,3.8
989.001034194905,UR,5/23/2021 10:55,74,4.2
989.001034196981,UR,5/23/2021 10:55,80,4.9
989.001034196477,UR,5/23/2021 10:55,75,4.5
989.001034194950,UR,5/23/2021 10:55,75,4.3
989.001034194888,UR,5/23/2021 10:55,75,4.7
NA,UR,5/23/2021 10:55,75,4.8
989.001034195159,UR,5/23/2021 10:55,77,4.6
989.001034194658,UR,5/23/2021 10:55,73,4.1
989.001039767776,UR,5/23/2021 10:55,74,4.4
989.001034195382,UR,5/23/2021 10:55,71,4
989.001034197019,UR,5/23/2021 10:55,71,4.7
989.001034196483,UR,5/23/2021 10:55,72,4.6
989.001034194927,UR,5/23/2021 10:55,73,3.8
989.001034196982,UR,5/23/2021 10:55,77,4.7
989.001034194627,UR,5/23/2021 10:55,67,2.7
989.001034195092,UR,5/23/2021 10:55,80,4.5
989.001034196420,UR,5/23/2021 10:55,80,4.8
NA,UR,5/23/2021 10:55,65,2.9
989.001034195045,UR,5/23/2021 10:55,85,5.9
989.001034194799,UR,5/23/2021 10:55,70,3.8
989.001034196476,UR,5/23/2021 10:55,70,3.1
989.001034195001,UR,5/23/2021 10:55,85,5.3
989.001034194889,UR,5/23/2021 10:55,80,5
989.001034196534,UR,5/23/2021 10:55,74,3.9
989.001034194625,UR,5/23/2021 10:55,71,4
989.001034196603,UR,5/23/2021 10:55,75,5.1
989.001034194654,UR,5/23/2021 10:55,80,4.6
989.001034197033,UR,5/23/2021 10:55,75,4.2
989.001034196060,UR,5/23/2021 10:55,75,4.2
989.001034194713,UR,5/23/2021 10:55,71,3.7
989.001034194906,UR,5/23/2021 10:55,70,3.7
989.001034196552,UR,5/23/2021 10:55,80,5.2
989.001034195206,UR,5/23/2021 10:55,71,4.1
989.001034194836,UR,5/23/2021 10:55,75,4.5
989.001034195036,UR,5/23/2021 10:55,80,5
989.001034196940,UR,5/23/2021 10:55,80,4.4
989.001034197063,UR,5/23/2021 10:55,75,4.6
989.001034195846,B,6/9/2021 9:40,78,4.8
989.001039768470,B,6/9/2021 9:40,NA,5.2
989.001034196376,B,6/9/2021 9:40,83,5.7
989.001034195951,B,6/9/2021 9:40,84,5.9
989.001034195944,B,6/9/2021 9:40,77,5.2
989.001034195850,B,6/9/2021 9:40,78,4.4
989.001034195439,B,6/9/2021 9:40,80,5
989.001034195661,B,6/9/2021 9:40,79,5
989.001034195895,B,6/9/2021 9:40,77,5.1
989.001034196211,B,6/9/2021 9:40,78,4.6
989.001039767756,B,6/9/2021 9:40,78,5.2
989.001034196224,B,6/9/2021 9:40,79,5.1
989.001034196214,B,6/9/2021 9:40,77,5.1
989.001034196230,B,6/9/2021 9:40,79,5.1
989.001039768708,B,6/9/2021 9:40,77,5.2
989.001034195499,B,6/9/2021 9:40,79,4.9
NA,B,6/9/2021 9:40,79,5.1
989.001034195431,B,6/9/2021 9:40,81,5.9
989.001034196374,B,6/9/2021 9:40,80,5.9
989.001034196282,B,6/9/2021 9:40,76,5
989.001034196320,B,6/9/2021 9:40,71,3.6
989.001034196392,B,6/9/2021 9:40,80,5.3
989.001034195404,B,6/9/2021 9:40,79,5.3
989.001034196369,B,6/9/2021 9:40,80,5.5
989.001034195711,B,6/9/2021 9:40,81,6.1
989.001034194818,B,6/9/2021 9:40,76,5
989.001034195241,B,6/9/2021 9:40,84,6
989.001034195350,B,6/9/2021 9:40,80,6
989.001034195359,B,6/9/2021 9:40,85,6.7
989.001034195911,B,6/9/2021 9:40,79,5.3
989.001034196151,B,6/9/2021 9:40,85,6.3
989.001034195605,B,6/9/2021 9:40,79,5.2
989.001039768017,B,6/9/2021 9:40,73,3.9
989.001034196118,B,6/9/2021 9:40,82,5.9
989.001034196294,B,6/9/2021 9:40,77,5
989.001034195650,B,6/9/2021 9:40,84,6.3
989.001034197368,B,6/9/2021 9:40,84,5.5
989.001034196133,B,6/9/2021 9:40,83,5.4
989.001039768477,B,6/9/2021 9:40,76,4.8
989.001034195490,B,6/9/2021 9:40,78,4.9
989.001034195761,B,6/9/2021 9:40,77,4.8
989.001034197270,B,6/9/2021 9:40,83,5.9
989.001034195691,B,6/9/2021 9:40,80,5.3
989.001034195292,B,6/9/2021 9:40,80,5.4
989.001034195726,B,6/9/2021 9:40,78,5.2
989.001034196263,B,6/9/2021 9:40,79,5
989.001034195246,B,6/9/2021 9:40,86,6.7
989.001034195610,B,6/9/2021 9:40,80,5.5
989.001034195709,B,6/9/2021 9:40,78,4.8
989.001034195955,B,6/9/2021 9:40,79,5
989.001034195326,B,6/9/2021 9:40,74,4.1
989.001034196056,B,6/9/2021 9:40,84,6
989.001034195485,B,6/9/2021 9:40,79,5.3
989.001034195319,B,6/9/2021 9:40,80,5.1
989.001034196389,B,6/9/2021 9:40,78,4.8
989.001034196950,B,6/9/2021 9:40,75,4.1
989.001034195873,B,6/9/2021 9:40,77,4.7
989.001034195483,B,6/9/2021 9:40,79,5
989.001034195338,B,6/9/2021 9:40,85,6.2
989.001034195655,B,6/9/2021 9:40,84,6.1
989.001034196289,B,6/9/2021 9:40,74,3.9
989.001034195434,B,6/9/2021 9:40,83,5.5
989.001034196231,B,6/9/2021 9:40,80,5.2
989.001034196313,B,6/9/2021 9:40,84,6
989.001034195450,B,6/9/2021 9:40,74,4.1
989.001034195828,B,6/9/2021 9:40,76,4.7
989.001034196236,B,6/9/2021 9:40,79,5.2
989.001039768658,B,6/9/2021 9:40,85,6.7
989.001034196215,B,6/9/2021 9:40,83,6
989.001034195867,B,6/9/2021 9:40,76,4.8
989.001034195664,B,6/9/2021 9:40,79,4.9
989.001034196186,B,6/9/2021 9:40,88,7.6
989.001034196312,B,6/9/2021 9:40,81,5.8
989.001034195419,B,6/9/2021 9:40,79,5.7
989.001034195684,B,6/9/2021 9:40,80,5.4
989.001034195442,B,6/9/2021 9:40,78,5.3
989.001034195627,B,6/9/2021 9:40,84,6
989.001034195939,B,6/9/2021 9:40,81,5.5
989.001039768926,B,6/9/2021 9:40,74,4.1
989.001034196147,B,6/9/2021 9:40,77,5.9
989.001034196247,B,6/9/2021 9:40,83,6
989.001034195372,B,6/9/2021 9:40,80,5.4
989.001034196252,B,6/9/2021 9:40,84,5.2
989.001034195481,B,6/9/2021 9:40,83,5.8
989.001034197123,B,6/9/2021 9:40,84,6.1
989.001034196156,B,6/9/2021 9:40,80,5.1
989.001034195720,B,6/9/2021 9:40,76,5.9
989.001034195640,B,6/9/2021 9:40,77,4.8
989.001034195744,B,6/9/2021 9:40,80,5.5
989.001034195480,B,6/9/2021 9:40,79,5.2
989.001034195307,B,6/9/2021 9:40,79,5.5
989.001034194755,B,6/9/2021 9:40,81,6
989.001034195670,B,6/9/2021 9:40,82,5.9
989.001034195923,B,6/9/2021 9:40,84,5.7
989.001034196143,B,6/9/2021 9:40,77,4.8
989.001034196096,B,6/9/2021 9:40,82,5.9
989.001034196225,B,6/9/2021 9:40,80,5.4
989.001034195663,B,6/9/2021 9:40,84,5.9
989.001039768480,B,6/9/2021 9:40,76,5.1
989.001039767699,B,6/9/2021 9:40,83,6
989.001039769457,B,6/9/2021 9:40,85,6.6
989.001039769232,B,6/9/2021 9:40,89,3.9
989.001039768816,B,6/9/2021 9:40,85,5.5
989.001039769369,B,6/9/2021 9:40,94,9.5
989.001039767627,B,6/9/2021 9:40,84,6
989.001039767651,B,6/9/2021 9:40,85,5.6
989.001039768751,B,6/9/2021 9:40,85,6.5
989.001039769323,B,6/9/2021 9:40,83,6.3
989.001039768735,B,6/9/2021 9:40,85,7.1
989.001039768881,B,6/9/2021 9:40,84,6.1
989.001039767659,B,6/9/2021 9:40,84,6.1
989.001039769330,B,6/9/2021 9:40,91,8.7
989.001039768784,B,6/9/2021 9:40,86,7.8
989.001039769239,B,6/9/2021 9:40,85,6.8
989.001039768702,B,6/9/2021 9:40,84,6.1
989.001039769224,B,6/9/2021 9:40,87,7
989.001039769413,B,6/9/2021 9:40,80,5.7
989.001039768596,B,6/9/2021 9:40,82,6.2
989.001039768803,B,6/9/2021 9:40,83,6.4
989.001039767595,B,6/9/2021 9:40,89,7.7
989.001039768815,B,6/9/2021 9:40,84,6.2
989.001039769308,B,6/9/2021 9:40,88,7.8
989.001039767617,B,6/9/2021 9:40,83,5.9
989.001039769370,B,6/9/2021 9:40,86,7.1
989.001039768611,B,6/9/2021 9:40,82,6.4
989.001039769265,B,6/9/2021 9:40,82,7
989.001039767711,B,6/9/2021 9:40,84,6.9
989.001039769192,B,6/9/2021 9:40,84,6.9
NA,B,6/9/2021 9:40,71,3.6
989.001039768807,B,6/9/2021 9:40,83,6.4
989.001039769366,B,6/9/2021 9:40,84,6.2
989.001039768827,B,6/9/2021 9:40,86,7
989.001039769305,B,6/9/2021 9:40,89,8.1
989.001039769316,B,6/9/2021 9:40,86,6.9
989.001039768684,B,6/9/2021 9:40,87,7.3
989.001039768734,B,6/9/2021 9:40,85,6.4
989.001039768752,B,6/9/2021 9:40,81,5.4
989.001039768599,B,6/9/2021 9:40,83,6.8
989.001039768835,B,6/9/2021 9:40,84,6
989.001039769318,B,6/9/2021 9:40,84,7.5
989.001039768767,B,6/9/2021 9:40,79,5.2
989.001039768769,B,6/9/2021 9:40,84,6.4
989.001039768880,B,6/9/2021 9:40,84,6.9
989.001039767947,B,6/9/2021 9:40,89,7.6
989.001039768977,B,6/9/2021 9:40,88,6.6
989.001039768390,B,6/9/2021 9:40,85,6.8
989.001039769281,B,6/9/2021 9:40,87,6.9
989.001039768280,B,6/9/2021 9:40,86,7.4
989.001039769229,B,6/9/2021 9:40,85,6.1
989.001039769097,B,6/9/2021 9:40,83,5.9
