date,time,pre_kpa_20942062,temp,pres_kpa_20942063,water_level
6/10/2021,19:10:00,106.547,12.11,101.818,0.756
6/10/2021,19:20:00,106.547,12.11,101.818,0.756
6/10/2021,19:30:00,106.531,12.11,101.806,0.755
6/10/2021,19:40:00,106.499,12.11,101.806,0.752
6/10/2021,19:50:00,106.515,12.11,101.79,0.755
6/10/2021,20:00:00,106.479,12.013,101.79,0.752
6/10/2021,20:10:00,106.479,12.013,101.774,0.753
6/10/2021,20:20:00,106.463,12.013,101.774,0.752
6/10/2021,20:30:00,106.463,12.013,101.758,0.753
6/10/2021,20:40:00,106.447,12.013,101.738,0.754
6/10/2021,20:50:00,106.431,12.013,101.738,0.752
6/10/2021,21:00:00,106.431,12.013,101.734,0.752
6/10/2021,21:10:00,106.411,11.916,101.718,0.752
6/10/2021,21:20:00,106.411,11.916,101.697,0.754
6/10/2021,21:30:00,106.395,11.916,101.693,0.753
6/10/2021,21:40:00,106.395,11.916,101.693,0.753
6/10/2021,21:50:00,106.376,11.819,101.689,0.751
6/10/2021,22:00:00,106.376,11.819,101.668,0.754
6/10/2021,22:10:00,106.376,11.819,101.668,0.754
6/10/2021,22:20:00,106.36,11.819,101.664,0.752
6/10/2021,22:30:00,106.372,11.722,101.644,0.756
6/10/2021,22:40:00,106.34,11.722,101.628,0.754
6/10/2021,22:50:00,106.34,11.722,101.624,0.754
6/10/2021,23:00:00,106.308,11.722,101.592,0.754
6/10/2021,23:10:00,106.288,11.625,101.587,0.753
6/10/2021,23:20:00,106.272,11.625,101.571,0.753
6/10/2021,23:30:00,106.256,11.625,101.551,0.753
6/10/2021,23:40:00,106.237,11.528,101.547,0.752
6/10/2021,23:50:00,106.253,11.528,101.526,0.755
6/11/2021,00:00:00,106.237,11.528,101.522,0.754
6/11/2021,00:10:00,106.221,11.528,101.502,0.755
6/11/2021,00:20:00,106.217,11.431,101.498,0.755
6/11/2021,00:30:00,106.185,11.431,101.466,0.755
6/11/2021,00:40:00,106.185,11.431,101.461,0.755
6/11/2021,00:50:00,106.181,11.334,101.441,0.757
6/11/2021,01:00:00,106.165,11.334,101.437,0.756
6/11/2021,01:10:00,106.133,11.334,101.405,0.756
6/11/2021,01:20:00,106.117,11.334,101.389,0.756
6/11/2021,01:30:00,106.101,11.334,101.373,0.756
6/11/2021,01:40:00,106.082,11.236,101.385,0.752
6/11/2021,01:50:00,106.082,11.236,101.369,0.754
6/11/2021,02:00:00,106.082,11.236,101.369,0.754
6/11/2021,02:10:00,106.049,11.236,101.337,0.754
6/11/2021,02:20:00,106.033,11.236,101.321,0.754
6/11/2021,02:30:00,106.033,11.236,101.321,0.754
6/11/2021,02:40:00,106.017,11.236,101.305,0.754
6/11/2021,02:50:00,106.001,11.236,101.289,0.754
6/11/2021,03:00:00,105.985,11.236,101.268,0.754
6/11/2021,03:10:00,105.969,11.236,101.236,0.756
6/11/2021,03:20:00,105.937,11.236,101.236,0.753
6/11/2021,03:30:00,105.937,11.236,101.204,0.756
6/11/2021,03:40:00,105.921,11.236,101.204,0.754
6/11/2021,03:50:00,105.905,11.236,101.204,0.753
6/11/2021,04:00:00,105.873,11.236,101.172,0.753
6/11/2021,04:10:00,105.873,11.236,101.156,0.754
6/11/2021,04:20:00,105.857,11.236,101.136,0.755
6/11/2021,04:30:00,105.841,11.236,101.124,0.754
6/11/2021,04:40:00,105.825,11.236,101.108,0.754
6/11/2021,04:50:00,105.825,11.236,101.092,0.756
6/11/2021,05:00:00,105.792,11.236,101.06,0.756
6/11/2021,05:10:00,105.776,11.236,101.06,0.754
6/11/2021,05:20:00,105.76,11.236,101.044,0.754
6/11/2021,05:30:00,105.76,11.236,101.028,0.756
6/11/2021,05:40:00,105.76,11.236,101.028,0.756
6/11/2021,05:50:00,105.728,11.236,101.013,0.754
6/11/2021,06:00:00,105.744,11.236,101.028,0.754
6/11/2021,06:10:00,105.744,11.236,100.997,0.758
6/11/2021,06:20:00,105.744,11.236,101.028,0.754
6/11/2021,06:30:00,105.776,11.236,101.049,0.755
6/11/2021,06:40:00,105.776,11.236,101.073,0.753
6/11/2021,06:50:00,105.792,11.236,101.09,0.753
6/11/2021,07:00:00,105.792,11.236,101.099,0.752
6/11/2021,07:10:00,105.792,11.236,101.099,0.752
6/11/2021,07:20:00,105.792,11.236,101.099,0.752
6/11/2021,07:30:00,105.792,11.236,101.099,0.752
6/11/2021,07:40:00,105.776,11.236,101.099,0.75
6/11/2021,07:50:00,105.776,11.236,101.063,0.754
6/11/2021,08:00:00,105.76,11.236,101.067,0.752
6/11/2021,08:10:00,105.776,11.236,101.067,0.754
6/11/2021,08:20:00,105.76,11.236,101.071,0.752
6/11/2021,08:30:00,105.76,11.236,101.075,0.751
6/11/2021,08:40:00,105.764,11.334,101.064,0.753
6/11/2021,08:50:00,105.748,11.334,101.064,0.751
6/11/2021,09:00:00,105.78,11.334,101.052,0.756
6/11/2021,09:10:00,105.764,11.334,101.068,0.752
6/11/2021,09:20:00,105.764,11.334,101.056,0.754
6/11/2021,09:30:00,105.78,11.334,101.072,0.754
6/11/2021,09:40:00,105.764,11.334,101.056,0.754
6/11/2021,09:50:00,105.764,11.334,101.056,0.754
6/11/2021,10:00:00,105.764,11.334,101.056,0.754
6/11/2021,10:10:00,105.764,11.334,101.045,0.755
6/11/2021,10:20:00,105.751,11.431,101.013,0.757
6/11/2021,10:30:00,105.751,11.431,101.013,0.757
6/11/2021,10:40:00,105.719,11.431,101.013,0.753
6/11/2021,10:50:00,105.719,11.431,101.001,0.755
6/11/2021,11:00:00,105.719,11.431,100.989,0.756
6/11/2021,11:10:00,105.687,11.431,100.973,0.754
6/11/2021,11:20:00,105.671,11.431,100.961,0.754
6/11/2021,11:30:00,105.671,11.431,100.945,0.755
6/11/2021,11:40:00,105.671,11.431,100.929,0.757
6/11/2021,11:50:00,105.642,11.528,100.929,0.754
6/11/2021,12:00:00,105.61,11.528,100.886,0.755
6/11/2021,12:10:00,105.607,11.431,100.881,0.755
6/11/2021,12:20:00,105.575,11.431,100.865,0.754
6/11/2021,12:30:00,105.575,11.431,100.87,0.753
6/11/2021,12:40:00,105.575,11.431,100.854,0.755
6/11/2021,12:50:00,105.575,11.431,100.854,0.755
6/11/2021,13:00:00,105.591,11.431,100.874,0.754
6/11/2021,13:10:00,105.558,11.431,100.862,0.752
6/11/2021,13:20:00,105.575,11.431,100.85,0.755
6/11/2021,13:30:00,105.591,11.431,100.866,0.755
6/11/2021,13:40:00,105.591,11.431,100.871,0.755
6/11/2021,13:50:00,105.591,11.431,100.866,0.755
6/11/2021,14:00:00,105.558,11.431,100.855,0.753
6/11/2021,14:10:00,105.591,11.431,100.871,0.755
6/11/2021,14:20:00,105.591,11.431,100.875,0.754
6/11/2021,14:30:00,105.639,11.431,100.911,0.756
6/11/2021,14:40:00,105.623,11.431,100.911,0.754
6/11/2021,14:50:00,105.623,11.431,100.911,0.754
6/11/2021,15:00:00,105.655,11.431,100.907,0.758
6/11/2021,15:10:00,105.687,11.431,100.923,0.759
6/11/2021,15:20:00,105.687,11.431,100.935,0.758
6/11/2021,15:30:00,105.687,11.431,100.939,0.758
6/11/2021,15:40:00,105.719,11.431,100.939,0.761
6/11/2021,15:50:00,105.719,11.431,100.959,0.759
6/11/2021,16:00:00,105.703,11.431,100.959,0.757
6/11/2021,16:10:00,105.735,11.431,100.963,0.76
6/11/2021,16:20:00,105.735,11.431,100.963,0.76
6/11/2021,16:30:00,105.735,11.431,100.959,0.76
6/11/2021,16:40:00,105.751,11.431,100.975,0.76
6/11/2021,16:50:00,105.751,11.431,100.975,0.76
6/11/2021,17:00:00,105.767,11.431,100.975,0.762
6/11/2021,17:10:00,105.767,11.431,100.991,0.76
6/11/2021,17:20:00,105.799,11.431,100.975,0.765
6/11/2021,17:30:00,105.799,11.431,100.995,0.763
6/11/2021,17:40:00,105.799,11.431,100.979,0.765
6/11/2021,17:50:00,105.799,11.431,100.995,0.763
6/11/2021,18:00:00,105.815,11.431,100.979,0.767
6/11/2021,18:10:00,105.815,11.431,101.011,0.763
6/11/2021,18:20:00,105.831,11.431,101.011,0.765
6/11/2021,18:30:00,105.828,11.334,101.011,0.765
6/11/2021,18:40:00,105.844,11.334,101.011,0.766
6/11/2021,18:50:00,105.86,11.334,101.011,0.768
6/11/2021,19:00:00,105.86,11.334,101.011,0.768
6/11/2021,19:10:00,105.892,11.334,101.016,0.771
6/11/2021,19:20:00,105.892,11.334,101.016,0.771
6/11/2021,19:30:00,105.892,11.334,101.011,0.771
6/11/2021,19:40:00,105.908,11.334,101.027,0.771
6/11/2021,19:50:00,105.924,11.334,101.027,0.773
6/11/2021,20:00:00,105.94,11.334,101.048,0.772
6/11/2021,20:10:00,105.973,11.334,101.064,0.774
6/11/2021,20:20:00,105.973,11.334,101.08,0.772
6/11/2021,20:30:00,106.037,11.334,101.08,0.779
6/11/2021,20:40:00,106.037,11.334,101.096,0.777
6/11/2021,20:50:00,106.069,11.334,101.112,0.779
6/11/2021,21:00:00,106.085,11.334,101.128,0.779
6/11/2021,21:10:00,106.117,11.334,101.144,0.781
6/11/2021,21:20:00,106.149,11.334,101.139,0.784
6/11/2021,21:30:00,106.149,11.334,101.123,0.786
6/11/2021,21:40:00,106.181,11.334,101.135,0.788
6/11/2021,21:50:00,106.197,11.334,101.131,0.79
6/11/2021,22:00:00,106.214,11.334,101.147,0.79
6/11/2021,22:10:00,106.242,11.236,101.159,0.792
6/11/2021,22:20:00,106.258,11.236,101.127,0.797
6/11/2021,22:30:00,106.29,11.236,101.143,0.798
6/11/2021,22:40:00,106.339,11.236,101.159,0.802
6/11/2021,22:50:00,106.355,11.236,101.159,0.803
6/11/2021,23:00:00,106.403,11.236,101.143,0.81
6/11/2021,23:10:00,106.419,11.236,101.143,0.811
6/11/2021,23:20:00,106.419,11.236,101.143,0.811
6/11/2021,23:30:00,106.451,11.236,101.138,0.815
6/11/2021,23:40:00,106.499,11.236,101.154,0.819
6/11/2021,23:50:00,106.547,11.236,101.122,0.827
6/12/2021,00:00:00,106.592,11.139,101.138,0.83
6/12/2021,00:10:00,106.608,11.139,101.127,0.832
6/12/2021,00:20:00,106.64,11.139,101.143,0.834
6/12/2021,00:30:00,106.705,11.139,101.163,0.839
6/12/2021,00:40:00,106.753,11.139,101.183,0.841
6/12/2021,00:50:00,106.782,11.041,101.171,0.846
6/12/2021,01:00:00,106.782,11.041,101.171,0.846
6/12/2021,01:10:00,106.862,11.041,101.171,0.854
6/12/2021,01:20:00,106.894,11.041,101.171,0.857
6/12/2021,01:30:00,106.955,10.944,101.171,0.863
6/12/2021,01:40:00,107.003,10.944,101.171,0.868
6/12/2021,01:50:00,107.099,10.944,101.155,0.88
6/12/2021,02:00:00,107.16,10.846,101.171,0.884
6/12/2021,02:10:00,107.209,10.846,101.171,0.889
6/12/2021,02:20:00,107.321,10.846,101.187,0.899
6/12/2021,02:30:00,107.45,10.846,101.187,0.912
6/12/2021,02:40:00,107.575,10.748,101.187,0.925
6/12/2021,02:50:00,107.736,10.748,101.187,0.941
6/12/2021,03:00:00,107.864,10.748,101.187,0.954
6/12/2021,03:10:00,107.977,10.748,101.183,0.966
6/12/2021,03:20:00,108.054,10.651,101.183,0.974
6/12/2021,03:30:00,108.183,10.651,101.215,0.984
6/12/2021,03:40:00,108.279,10.651,101.215,0.994
6/12/2021,03:50:00,108.376,10.651,101.199,1.005
6/12/2021,04:00:00,108.436,10.553,101.199,1.012
6/12/2021,04:10:00,108.501,10.553,101.215,1.017
6/12/2021,04:20:00,108.597,10.553,101.203,1.028
6/12/2021,04:30:00,108.706,10.455,101.247,1.034
6/12/2021,04:40:00,108.787,10.455,101.247,1.042
6/12/2021,04:50:00,108.864,10.357,101.251,1.05
6/12/2021,05:00:00,108.912,10.357,101.251,1.055
6/12/2021,05:10:00,108.993,10.357,101.247,1.063
6/12/2021,05:20:00,109.105,10.357,101.231,1.076
6/12/2021,05:30:00,109.198,10.259,101.263,1.083
6/12/2021,05:40:00,109.343,10.259,101.279,1.096
6/12/2021,05:50:00,109.472,10.259,101.275,1.109
6/12/2021,06:00:00,109.524,10.357,101.279,1.114
6/12/2021,06:10:00,109.733,10.357,101.295,1.134
6/12/2021,06:20:00,109.846,10.357,101.295,1.146
6/12/2021,06:30:00,109.991,10.357,101.299,1.16
6/12/2021,06:40:00,110.201,10.357,101.299,1.181
6/12/2021,06:50:00,110.33,10.357,101.315,1.193
6/12/2021,07:00:00,110.39,10.259,101.299,1.201
6/12/2021,07:10:00,110.584,10.259,101.336,1.217
6/12/2021,07:20:00,110.729,10.259,101.336,1.231
6/12/2021,07:30:00,110.826,10.259,101.352,1.24
6/12/2021,07:40:00,110.887,10.161,101.352,1.246
6/12/2021,07:50:00,111.016,10.161,101.368,1.257
6/12/2021,08:00:00,111.06,10.063,101.384,1.26
6/12/2021,08:10:00,111.044,10.063,101.416,1.255
6/12/2021,08:20:00,111.205,10.063,101.416,1.272
6/12/2021,08:30:00,111.254,10.063,101.432,1.275
6/12/2021,08:40:00,111.302,10.063,101.448,1.278
6/12/2021,08:50:00,111.351,10.063,101.464,1.282
6/12/2021,09:00:00,103.873,10.063,101.468,0.519
6/12/2021,09:10:00,104.162,10.063,101.484,0.546
6/12/2021,09:20:00,106.65,10.063,101.5,0.799
6/12/2021,09:30:00,103.104,10.063,101.488,0.438
6/12/2021,09:40:00,102.271,10.063,101.524,0.349
6/12/2021,09:50:00,104.547,10.063,101.504,0.584
6/12/2021,10:00:00,109.159,10.063,101.504,1.054
6/12/2021,10:10:00,102.752,10.063,101.504,0.4
6/12/2021,10:20:00,103.681,10.063,101.504,0.495
6/12/2021,10:30:00,104.836,10.063,101.492,0.614
6/12/2021,10:40:00,103.649,10.063,101.465,0.496
6/12/2021,10:50:00,104.082,10.063,101.465,0.54
6/12/2021,11:00:00,104.387,10.063,101.453,0.572
6/12/2021,11:10:00,103.409,10.063,101.441,0.474
6/12/2021,11:20:00,104.691,10.063,101.466,0.602
6/12/2021,11:30:00,105.972,9.965,101.482,0.731
6/12/2021,11:40:00,104.624,9.965,101.53,0.589
6/12/2021,11:50:00,104.207,9.965,101.534,0.546
6/12/2021,12:00:00,103.405,9.965,101.522,0.465
6/12/2021,12:10:00,103.806,9.965,101.531,0.505
6/12/2021,12:20:00,104.848,9.965,101.527,0.612
6/12/2021,12:30:00,103.245,9.965,101.527,0.448
6/12/2021,12:40:00,104.816,9.965,101.515,0.61
6/12/2021,12:50:00,104.335,9.965,101.499,0.562
6/12/2021,13:00:00,104.059,9.866,101.503,0.534
6/12/2021,13:10:00,104.476,9.866,101.491,0.578
6/12/2021,13:20:00,104.348,9.866,101.512,0.562
6/12/2021,13:30:00,104.572,9.866,101.496,0.587
6/12/2021,13:40:00,104.813,9.866,101.491,0.612
6/12/2021,13:50:00,103.979,9.866,101.5,0.526
6/12/2021,14:00:00,106.498,9.866,101.504,0.783
6/12/2021,14:10:00,104.38,9.866,101.481,0.569
6/12/2021,14:20:00,104.316,9.866,101.437,0.567
6/12/2021,14:30:00,104.107,9.866,101.421,0.547
6/12/2021,14:40:00,104.62,9.866,101.425,0.599
6/12/2021,14:50:00,102.521,9.866,101.414,0.386
6/12/2021,15:00:00,102.857,9.866,101.39,0.423
6/12/2021,15:10:00,102.921,9.866,101.383,0.43
6/12/2021,15:20:00,103.931,9.866,101.355,0.536
6/12/2021,15:30:00,103.178,9.866,101.339,0.461
6/12/2021,15:40:00,103.979,9.866,101.319,0.545
6/12/2021,15:50:00,103.45,9.866,101.287,0.494
6/12/2021,16:00:00,104.271,9.965,101.319,0.574
6/12/2021,16:10:00,103.485,9.965,101.282,0.498
6/12/2021,16:20:00,103.469,9.965,101.278,0.497
6/12/2021,16:30:00,103.758,9.965,101.246,0.529
6/12/2021,16:40:00,103.934,9.965,101.25,0.547
6/12/2021,16:50:00,104.527,9.965,101.231,0.609
6/12/2021,17:00:00,104.226,10.063,101.219,0.58
6/12/2021,17:10:00,103.713,10.063,101.176,0.532
6/12/2021,17:20:00,103.665,10.063,101.164,0.528
6/12/2021,17:30:00,103.89,10.063,101.132,0.555
6/12/2021,17:40:00,104.085,10.161,101.132,0.574
6/12/2021,17:50:00,103.012,10.161,101.104,0.468
6/12/2021,18:00:00,103.604,10.161,101.092,0.529
6/12/2021,18:10:00,103.092,10.161,101.072,0.479
6/12/2021,18:20:00,103.749,10.161,101.052,0.548
6/12/2021,18:30:00,103.476,10.161,101.031,0.523
6/12/2021,18:40:00,103.765,10.161,100.972,0.558
6/12/2021,18:50:00,102.195,10.161,100.956,0.4
6/12/2021,19:00:00,108.068,10.161,100.935,1.001
6/12/2021,19:10:00,101.987,10.161,100.931,0.381
6/12/2021,19:20:00,103.733,10.161,100.915,0.561
6/12/2021,19:30:00,103.813,10.161,100.911,0.569
6/12/2021,19:40:00,103.781,10.161,100.923,0.565
6/12/2021,19:50:00,104.149,10.161,100.891,0.606
6/12/2021,20:00:00,104.037,10.161,100.902,0.593
6/12/2021,20:10:00,104.23,10.161,100.93,0.61
6/12/2021,20:20:00,103.248,10.063,100.866,0.516
6/12/2021,20:30:00,105.157,10.063,100.83,0.715
6/12/2021,20:40:00,104.9,10.063,100.814,0.69
6/12/2021,20:50:00,104.675,10.063,100.805,0.668
6/12/2021,21:00:00,104.435,10.063,100.817,0.642
6/12/2021,21:10:00,104.595,10.063,100.813,0.659
6/12/2021,21:20:00,103.649,10.063,100.793,0.565
6/12/2021,21:30:00,104.387,10.063,100.804,0.639
6/12/2021,21:40:00,102.604,9.965,100.804,0.457
6/12/2021,21:50:00,105.892,9.965,100.772,0.796
6/12/2021,22:00:00,103.854,9.965,100.752,0.59
6/12/2021,22:10:00,103.726,9.965,100.727,0.579
6/12/2021,22:20:00,104.56,9.965,100.723,0.665
6/12/2021,22:30:00,104.515,10.063,100.715,0.661
6/12/2021,22:40:00,102.448,10.063,100.71,0.45
6/12/2021,22:50:00,105.734,10.063,100.694,0.787
6/12/2021,23:00:00,102.304,10.063,100.706,0.436
6/12/2021,23:10:00,104.05,10.063,100.69,0.616
6/12/2021,23:20:00,104.691,10.063,100.706,0.68
6/12/2021,23:30:00,108.274,10.063,100.702,1.046
6/12/2021,23:40:00,108.467,10.063,100.67,1.069
6/12/2021,23:50:00,105.092,10.063,100.634,0.728
6/13/2021,00:00:00,108.66,10.063,100.682,1.087
6/13/2021,00:10:00,108.165,10.161,100.634,1.041
6/13/2021,00:20:00,108.229,10.161,100.602,1.051
6/13/2021,00:30:00,108.358,10.161,100.618,1.063
6/13/2021,00:40:00,108.487,10.161,100.602,1.078
6/13/2021,00:50:00,108.599,10.161,100.614,1.088
6/13/2021,01:00:00,108.664,10.161,100.602,1.096
6/13/2021,01:10:00,107.895,10.259,100.606,1.017
6/13/2021,01:20:00,108.522,10.259,100.606,1.081
6/13/2021,01:30:00,108.442,10.259,100.574,1.076
6/13/2021,01:40:00,108.59,10.357,100.562,1.092
6/13/2021,01:50:00,108.526,10.357,100.53,1.089
6/13/2021,02:00:00,108.108,10.357,100.546,1.045
6/13/2021,02:10:00,108.301,10.357,100.542,1.065
6/13/2021,02:20:00,108.558,10.357,100.542,1.091
6/13/2021,02:30:00,104.413,10.357,100.526,0.67
6/13/2021,02:40:00,108.397,10.357,100.542,1.075
6/13/2021,02:50:00,108.075,10.357,100.562,1.04
6/13/2021,03:00:00,108.349,10.357,100.567,1.067
6/13/2021,03:10:00,108.124,10.357,100.6,1.041
6/13/2021,03:20:00,108.059,10.357,100.576,1.037
6/13/2021,03:30:00,108.159,10.455,100.596,1.045
6/13/2021,03:40:00,108.224,10.455,100.601,1.051
6/13/2021,03:50:00,108.562,10.455,100.58,1.088
6/13/2021,04:00:00,108.529,10.455,100.596,1.083
6/13/2021,04:10:00,108.256,10.455,100.612,1.053
6/13/2021,04:20:00,108.529,10.455,100.633,1.079
6/13/2021,04:30:00,107.677,10.455,100.665,0.989
6/13/2021,04:40:00,108.658,10.455,100.66,1.089
6/13/2021,04:50:00,108.111,10.455,100.656,1.034
6/13/2021,05:00:00,108.546,10.455,100.652,1.079
6/13/2021,05:10:00,108.529,10.455,100.668,1.075
6/13/2021,05:20:00,108.497,10.455,100.668,1.072
6/13/2021,05:30:00,108.574,10.357,100.668,1.08
6/13/2021,05:40:00,108.413,10.357,100.7,1.06
6/13/2021,05:50:00,108.783,10.357,100.736,1.094
6/13/2021,06:00:00,108.799,10.357,100.752,1.094
6/13/2021,06:10:00,108.783,10.357,100.784,1.089
6/13/2021,06:20:00,108.735,10.357,100.812,1.081
6/13/2021,06:30:00,108.297,10.259,100.823,1.036
6/13/2021,06:40:00,108.587,10.259,100.839,1.064
6/13/2021,06:50:00,108.329,10.259,100.851,1.036
6/13/2021,07:00:00,108.683,10.259,100.883,1.069
6/13/2021,07:10:00,108.78,10.259,100.895,1.078
6/13/2021,07:20:00,108.41,10.259,100.907,1.039
6/13/2021,07:30:00,108.764,10.259,100.923,1.073
6/13/2021,07:40:00,108.551,10.161,100.966,1.047
6/13/2021,07:50:00,108.68,10.161,100.934,1.063
6/13/2021,08:00:00,108.825,10.161,100.95,1.077
6/13/2021,08:10:00,108.358,10.161,100.934,1.031
6/13/2021,08:20:00,108.937,10.161,100.955,1.087
6/13/2021,08:30:00,108.873,10.161,100.971,1.079
6/13/2021,08:40:00,108.841,10.161,100.975,1.076
6/13/2021,08:50:00,108.969,10.161,100.991,1.087
6/13/2021,09:00:00,108.487,10.161,101.007,1.036
6/13/2021,09:10:00,109.066,10.161,100.995,1.097
6/13/2021,09:20:00,108.873,10.161,101.016,1.075
6/13/2021,09:30:00,108.419,10.063,101.016,1.028
6/13/2021,09:40:00,108.724,10.063,101.02,1.059
6/13/2021,09:50:00,108.563,10.063,101.04,1.041
6/13/2021,10:00:00,108.322,10.063,101.024,1.018
6/13/2021,10:10:00,108.531,10.063,101.068,1.035
6/13/2021,10:20:00,109.111,10.063,101.048,1.096
6/13/2021,10:30:00,109.111,10.063,101.064,1.094
6/13/2021,10:40:00,108.869,10.063,101.068,1.069
6/13/2021,10:50:00,109.111,10.063,101.076,1.093
6/13/2021,11:00:00,108.998,10.063,101.053,1.084
6/13/2021,11:10:00,108.628,10.063,101.045,1.047
6/13/2021,11:20:00,109.046,10.063,101.05,1.089
6/13/2021,11:30:00,108.953,10.161,101.042,1.08
6/13/2021,11:40:00,109.082,10.161,101.035,1.094
6/13/2021,11:50:00,108.47,10.161,101.051,1.03
6/13/2021,12:00:00,108.982,10.063,101.03,1.084
6/13/2021,12:10:00,108.837,10.063,101.05,1.068
6/13/2021,12:20:00,109.046,10.063,101.073,1.087
6/13/2021,12:30:00,108.676,10.063,101.061,1.05
6/13/2021,12:40:00,108.85,9.965,101.077,1.066
6/13/2021,12:50:00,108.866,9.965,101.082,1.067
6/13/2021,13:00:00,108.946,9.965,101.082,1.075
6/13/2021,13:10:00,108.653,9.866,101.077,1.046
6/13/2021,13:20:00,109.12,9.866,101.089,1.092
6/13/2021,13:30:00,108.621,9.866,101.089,1.042
6/13/2021,13:40:00,108.814,9.866,101.085,1.062
6/13/2021,13:50:00,109.104,9.866,101.077,1.092
6/13/2021,14:00:00,108.862,9.866,101.086,1.066
6/13/2021,14:10:00,109.039,9.866,101.086,1.085
6/13/2021,14:20:00,109.104,9.866,101.086,1.091
6/13/2021,14:30:00,109.184,9.866,101.09,1.099
6/13/2021,14:40:00,109.023,9.866,101.086,1.083
6/13/2021,14:50:00,108.85,9.965,101.086,1.065
6/13/2021,15:00:00,108.962,9.965,101.086,1.077
6/13/2021,15:10:00,108.994,9.965,101.102,1.078
6/13/2021,15:20:00,109.075,9.965,101.11,1.086
6/13/2021,15:30:00,109.22,9.965,101.115,1.1
6/13/2021,15:40:00,108.769,9.965,101.103,1.055
6/13/2021,15:50:00,108.885,10.063,101.107,1.067
6/13/2021,16:00:00,108.805,10.063,101.096,1.06
6/13/2021,16:10:00,108.857,10.161,101.084,1.066
6/13/2021,16:20:00,109.179,10.161,101.104,1.097
6/13/2021,16:30:00,108.985,10.161,101.088,1.079
6/13/2021,16:40:00,109.166,10.259,101.116,1.094
6/13/2021,16:50:00,108.909,10.259,101.116,1.068
6/13/2021,17:00:00,109.15,10.259,101.116,1.093
6/13/2021,17:10:00,108.86,10.259,101.104,1.064
6/13/2021,17:20:00,109.134,10.259,101.1,1.093
6/13/2021,17:30:00,108.844,10.259,101.091,1.064
6/13/2021,17:40:00,109.102,10.259,101.107,1.089
6/13/2021,17:50:00,108.925,10.259,101.107,1.071
6/13/2021,18:00:00,108.828,10.259,101.08,1.064
6/13/2021,18:10:00,109.121,10.357,101.096,1.092
6/13/2021,18:20:00,108.977,10.357,101.096,1.077
6/13/2021,18:30:00,108.864,10.357,101.107,1.065
6/13/2021,18:40:00,109.134,10.259,101.123,1.09
6/13/2021,18:50:00,108.844,10.259,101.103,1.063
6/13/2021,19:00:00,108.909,10.259,101.103,1.07
6/13/2021,19:10:00,109.07,10.259,101.115,1.085
6/13/2021,19:20:00,108.941,10.259,101.115,1.072
6/13/2021,19:30:00,108.667,10.259,101.131,1.042
6/13/2021,19:40:00,108.957,10.259,101.126,1.072
6/13/2021,19:50:00,109.053,10.259,101.138,1.081
6/13/2021,20:00:00,108.554,10.259,101.122,1.031
6/13/2021,20:10:00,108.712,10.161,101.118,1.048
6/13/2021,20:20:00,108.921,10.161,101.114,1.07
6/13/2021,20:30:00,108.744,10.161,101.141,1.049
6/13/2021,20:40:00,108.841,10.161,101.141,1.059
6/13/2021,20:50:00,108.712,10.161,101.169,1.043
6/13/2021,21:00:00,109.179,10.161,101.169,1.09
6/13/2021,21:10:00,108.676,10.063,101.169,1.039
6/13/2021,21:20:00,109.111,10.063,101.137,1.087
6/13/2021,21:30:00,108.885,10.063,101.181,1.059
6/13/2021,21:40:00,108.853,10.063,101.165,1.057
6/13/2021,21:50:00,108.966,10.063,101.161,1.069
6/13/2021,22:00:00,109.191,10.063,101.172,1.091
6/13/2021,22:10:00,108.837,10.063,101.168,1.056
6/13/2021,22:20:00,108.58,10.063,101.168,1.029
6/13/2021,22:30:00,108.676,10.063,101.164,1.04
6/13/2021,22:40:00,109.123,9.965,101.176,1.084
6/13/2021,22:50:00,109.139,9.965,101.176,1.086
6/13/2021,23:00:00,109.091,9.965,101.171,1.081
6/13/2021,23:10:00,108.817,9.965,101.183,1.052
6/13/2021,23:20:00,109.168,9.866,101.183,1.088
6/13/2021,23:30:00,109.039,9.866,101.179,1.075
6/13/2021,23:40:00,108.766,9.866,101.179,1.047
6/13/2021,23:50:00,109.136,9.866,101.175,1.085
6/14/2021,00:00:00,108.762,9.768,101.207,1.044
6/14/2021,00:10:00,109.18,9.768,101.191,1.088
6/14/2021,00:20:00,108.698,9.768,101.202,1.038
6/14/2021,00:30:00,109.023,9.866,101.186,1.073
6/14/2021,00:40:00,109.087,9.866,101.198,1.078
6/14/2021,00:50:00,108.669,9.866,101.194,1.036
6/14/2021,01:00:00,108.749,9.866,101.205,1.043
6/14/2021,01:10:00,108.733,9.866,101.201,1.042
6/14/2021,01:20:00,108.878,9.866,101.197,1.057
6/14/2021,01:30:00,108.762,9.768,101.193,1.045
6/14/2021,01:40:00,108.665,9.768,101.188,1.036
6/14/2021,01:50:00,109.197,9.768,101.188,1.09
6/14/2021,02:00:00,108.44,9.768,101.184,1.013
6/14/2021,02:10:00,108.553,9.768,101.216,1.022
6/14/2021,02:20:00,108.279,9.768,101.228,0.992
6/14/2021,02:30:00,109.116,9.768,101.212,1.08
6/14/2021,02:40:00,109.293,9.768,101.228,1.096
6/14/2021,02:50:00,109.148,9.768,101.256,1.078
6/14/2021,03:00:00,109.116,9.768,101.24,1.077
6/14/2021,03:10:00,109.197,9.768,101.256,1.083
